Latitude,Longitude,Cd (mg/kg),Cr (mg/kg),Ni (mg/kg),Pb (mg/kg),Zn (mg/kg),Cu (mg/kg),Co (mg/kg)
-30.3631,25.6864,0.0300,0.1350,1.8910,2.2170,1.7430,3.2950,2.4060
-30.7644,24.4964,0.0560,0.1340,5.8510,6.3010,1.1000,4.3380,6.0630
-30.7764,25.0256,0.0390,0.1270,4.0650,5.0930,1.0300,4.3200,4.1060
-30.6661,25.8867,0.0260,0.1400,2.4400,0.4090,0.6590,7.8310,3.7040
-30.8106,25.76,0.0560,0.1460,5.0400,4.2060,0.9750,3.8000,4.9020
-26.5469,29.9389,0.0040,0.0770,0.0630,0.1910,0.8000,0.4510,0.1560
-33.4462,27.0355,0.0130,0.1000,0.9610,1.9480,0.5600,1.4700,1.9000
-33.4154,26.9183,0.0060,0.0750,0.5230,1.0640,0.8100,0.9100,0.7900
-33.6913,26.5271,0.0040,0.0570,0.4660,2.1750,0.4700,12.9100,9.8600
-26.5189,29.9603,0.0030,0.0860,0.2250,0.7570,0.1400,1.2700,0.6900
-33.7507,26.4128,0.0120,0.0880,1.7800,1.2750,0.3200,1.8700,3.6100
-26.5292,29.9519,0.0020,0.0320,0.0390,0.3100,0.0530,0.0480,0.0450
-26.5278,29.9389,0.0030,0.0860,0.3270,1.4910,0.2300,1.6200,1.1700
-26.5469,29.9389,0.0020,0.0240,0.0440,0.0840,0.0450,0.1470,0.0480
-33.4462,27.0355,0.0090,0.0820,0.9610,2.2710,0.4400,1.4200,2.1200
-33.4154,26.9183,0.0040,0.0710,0.3260,0.6310,0.2700,0.5300,0.7700
-29.385,30.2633,0.0000,0.2570,2.6210,5.3170,0.3390,1.9190,0.3040
-29.6594,30.6492,0.0000,0.2990,3.0260,1.4570,0.4120,0.6290,0.2430
-29.8725,30.5533,0.0000,0.2310,4.1830,5.0470,14.6010,10.0630,11.2040
-31.3144,26.2814,0.0010,0.1500,3.2470,2.9520,1.4210,2.0110,3.9500
-31.3572,25.6597,0.0120,0.1480,5.2800,3.2330,1.5000,3.5330,5.0580
-31.2753,24.8008,0.0180,0.1340,2.1120,16.4970,0.6880,2.1410,5.2610
-31.1886,24.9706,0.0330,0.1270,2.3020,5.7310,1.4260,5.3930,3.2800
-31.5536,25.0839,0.0100,0.1680,2.8290,1.2710,0.5340,1.5480,0.3270
-31.7364,25.2839,0.0190,0.1230,5.9590,1.0860,1.1820,4.8740,5.5200
-31.9922,25.6744,0.0110,0.1270,3.3110,2.4820,2.1780,1.9060,1.6530
-32.305,25.7361,0.0040,0.1590,1.6370,2.0400,0.2910,1.5240,1.9470
-31.9156,24.7697,0.0180,0.1400,1.7000,3.4580,1.1150,2.7980,2.9590
-31.8931,24.6986,0.0180,0.2310,3.1390,5.5710,1.4160,2.7990,3.1620
-32.1136,24.3981,0.0000,0.1590,0.7700,3.5650,0.1870,1.5700,1.9060
-32.4983,24.8111,0.0270,0.1200,3.9370,4.7690,0.8410,2.4790,4.6930
-32.485,24.6128,0.0360,0.1140,1.5630,4.8590,0.8540,2.0540,3.5700
-33.1261,24.4556,0.1390,0.1160,3.7860,11.4420,3.8490,4.3930,4.8430
-28.3661,32.0097,0.0450,0.0870,5.4590,2.9960,2.1800,1.6200,8.9000
-33.21,24.5433,0.0060,0.1100,3.9250,5.0050,0.9800,2.1040,3.1750
-33.2044,24.8522,0.0000,0.1310,1.3820,6.4580,1.1730,2.0530,3.2940
-33.4422,25.0986,0.0000,0.1940,0.7130,2.1490,0.8800,0.9340,2.0000
-33.6033,25.3978,0.0040,0.0240,0.0720,0.0700,0.0830,0.0290,0.0500
-33.7403,24.6286,0.0260,0.2110,2.3280,6.2600,9.2770,2.7580,4.3080
-33.9136,24.7608,0.0000,0.1590,1.0440,2.0400,0.9670,0.9160,0.2700
-33.6742,25.5911,0.0080,0.2050,2.2680,1.4290,0.8220,0.4540,0.6570
-33.4231,25.8636,0.0060,0.0230,0.4450,0.4700,0.5580,0.4140,0.3790
-33.1481,25.8817,0.0160,0.1680,3.4430,2.9750,1.4610,2.9730,2.8920
-32.6522,25.9242,0.0030,0.0210,0.2330,0.2660,0.0740,0.2340,0.0880
-32.7575,26.3783,0.0100,0.1340,0.7810,3.1660,0.8640,1.2220,2.3030
-32.8067,26.7506,0.0030,0.0210,0.1660,0.5700,0.0480,0.1600,0.6150
-32.83,27.0911,0.0020,0.1400,1.1010,7.7260,1.9410,3.1500,4.0630
-33.2475,26.5975,0.0020,0.0200,0.1390,0.4070,0.2180,0.1790,0.3160
-33.572,26.3644,0.0000,0.2350,0.4510,1.7130,0.5980,0.5920,0.5060
-33.5458,27.0158,0.0000,0.3250,3.5360,1.4450,1.2000,0.3610,1.6080
-33.2533,27.3528,0.0000,0.1420,0.6250,3.0910,0.2990,0.6890,1.2080
-32.9008,27.8772,0.0000,0.1990,2.2540,3.7720,1.2930,0.9550,1.9540
-32.4803,27.4317,0.0000,0.1930,3.7750,10.4320,0.7980,8.0870,4.4320
-32.2342,26.8539,0.0120,0.1130,6.4110,2.2050,0.5500,3.2390,4.8000
-28.3642,32.0125,0.0140,0.0700,0.2390,0.1080,0.1600,0.1700,0.0440
-32.1758,26.8525,0.0340,0.1510,3.0620,3.9860,5.4230,7.6920,4.4600
-31.822,27.0431,0.0110,0.0980,4.4480,2.9500,2.3600,1.8560,2.1640
-31.9239,27.8375,0.0000,0.1170,5.1170,3.2640,0.2840,1.2080,2.6070
-31.6056,27.9547,0.0000,0.2770,0.4970,5.4260,1.1710,2.5880,0.6310
-31.3822,27.1303,0.0120,0.2090,1.9070,4.9460,2.7470,3.0230,4.5470
-31.3717,26.7342,0.0180,0.2190,1.5230,2.8150,2.7710,2.6030,2.3890
-31.3808,22.8081,0.0080,0.0000,0.1760,0.3340,0.0000,0.0000,0.0000
-28.3697,31.9983,0.0290,0.0830,0.5590,0.9220,0.3400,0.3800,0.9900
-24.3592,30.1172,0.0090,0.1690,4.0010,7.2050,1.0300,6.4850,2.0180
-24.0428,30.7281,0.0290,0.5680,23.5120,3.4130,14.0520,4.8580,10.4950
-28.3806,32.0222,0.0360,0.0770,5.8890,2.7680,2.9200,2.4700,5.4200
-24.4442,31.0206,0.0050,0.1560,1.2820,1.4440,2.0880,3.9170,1.6880
-24.3361,31.2072,0.0000,0.1640,2.2730,1.9380,1.1170,4.5870,3.0750
-27.1142,32.0628,0.0010,0.1220,0.7380,2.7640,1.4430,1.9340,1.8980
-27.0361,32.3339,0.0000,0.1550,0.5410,0.6200,0.0220,1.2550,1.0130
-26.9722,32.7256,0.0020,0.0200,0.0340,0.1340,0.0150,0.0100,0.0260
-27.4278,32.3767,0.0020,0.0220,0.0240,0.0610,0.0720,0.0490,0.0540
-28.1608,31.8783,0.0000,0.2790,0.6970,7.0550,0.6890,3.2620,0.3140
-28.3167,31.7803,0.0000,0.1710,2.0950,3.7980,0.6980,4.2530,5.2980
-28.3031,32.0883,0.0060,0.1650,0.7410,6.9650,0.4060,1.0590,0.5520
-28.1819,32.2728,0.0000,0.1870,0.4420,7.8160,0.1200,5.8150,0.8890
-28.5758,32.2092,0.0010,0.0330,0.0140,0.0790,0.0500,0.0370,0.0650
-28.5778,31.2986,0.0000,0.3680,0.4400,3.5430,1.9230,1.7630,0.1620
-28.1664,31.2133,0.0190,0.2660,2.0080,3.2990,2.1980,4.6790,3.3950
-28.0767,31.0447,0.0680,0.1650,5.5280,6.3400,2.4570,6.4360,6.9490
-28.1303,30.3503,0.0090,0.1720,1.4360,2.4150,0.8110,1.0840,2.4790
-30.6553,30.0083,0.0270,0.1960,8.5210,3.5800,1.4550,2.5680,7.0360
-29.2047,31.1517,0.0370,0.2700,2.3230,5.4770,2.6850,0.7490,0.2650
-30.1628,30.0883,0.0060,0.3720,2.5680,3.2600,0.8360,6.0130,10.1910
-30.5422,30.5092,0.0120,0.1840,1.0170,2.9080,2.0570,2.0550,1.4810
-29.1028,30.6058,0.0150,0.2730,3.1720,7.6610,1.1900,3.7330,2.4170
-28.3783,32.0192,0.0070,0.0630,0.9990,1.4860,0.2400,0.6900,2.8000
-31.4614,18.1641,0.0040,0.0810,0.0470,0.1130,0.2100,0.2820,0.2010
-28.3783,32.0136,0.0080,0.0710,0.1570,0.8580,1.7700,0.4200,0.4800
-28.3753,32.0139,0.0150,0.0850,0.6610,0.9210,0.3800,0.5300,0.9900
-28.3764,32.0189,0.0180,0.0720,6.0920,1.7760,0.7800,4.0500,8.7700
-28.37,32.0128,0.0110,0.0760,5.2130,1.2230,0.4000,1.7600,5.3600
-28.3706,32.0142,0.0050,0.0190,0.7530,0.1860,0.2240,0.9230,2.4780
-28.3806,32.0222,0.0080,0.0980,2.3530,0.9280,0.1800,1.1200,3.4300
-28.3783,32.0192,0.0100,0.0680,3.9290,1.3900,0.3800,1.5000,4.4000
-28.3669,32.0069,0.0070,0.0710,0.8090,2.9410,0.2800,1.4600,2.2900
-28.3783,32.0136,0.0190,0.0690,2.4700,2.9490,0.4200,2.7100,4.0900
-28.3753,32.0139,0.0240,0.0540,2.1950,2.0230,1.1300,3.9800,4.7000
-28.3764,32.0189,0.0040,0.0870,0.9060,0.7680,0.2300,0.5500,1.2100
-28.37,32.0128,0.0060,0.0780,2.6850,1.2640,0.6900,1.0600,4.7100
-28.3706,32.0142,0.0090,0.0760,2.2980,1.8870,0.3300,1.1400,5.7400
-28.3681,32.0106,0.0060,0.0770,0.9940,0.7800,0.1500,1.4300,0.7000
-28.3681,32.0097,0.0130,0.0740,2.5610,2.4680,0.6700,2.0800,5.8900
-28.3669,32.0069,0.0180,0.0620,6.4440,0.5350,2.4900,3.0600,11.9800
-28.3775,32.0125,0.0210,0.0720,5.5540,0.3800,0.4700,9.6800,9.3600
-28.4072,32.0083,0.0060,0.2310,0.2260,1.9520,0.3200,3.8900,1.0500
-28.3975,31.9911,0.0270,0.0830,10.0730,2.4700,5.6500,8.2200,8.7800
-28.3967,31.9933,0.0150,0.0840,6.3180,1.6220,0.7500,3.0800,6.4100
-28.3969,31.9975,0.0260,0.0810,10.3840,2.2310,0.5400,2.3600,7.8500
-28.4003,32.0025,0.0160,0.1060,5.9070,0.3350,0.9900,1.8300,1.3800
-28.4053,32.0039,0.0250,0.0810,5.5830,0.8390,0.6300,3.4000,4.0400
-28.3978,32.0056,0.0030,0.0720,2.4410,0.3220,0.0900,0.4200,2.9100
-28.4072,32.0083,0.0210,0.0880,9.1290,2.1050,0.7800,4.1700,8.8800
-31.6623,27.6629,0.0120,0.0860,1.3270,1.6600,0.3100,1.5800,1.8200
-31.709,27.9623,0.0090,0.0960,0.9030,2.3040,0.1500,1.4400,1.6100
-31.848,27.2136,0.0520,0.0790,0.5230,1.3160,3.8700,0.5800,0.7800
-31.9293,27.4164,0.0310,0.0960,2.8350,1.4560,0.4700,5.2500,3.6800
-31.8973,27.623,0.0100,0.0740,1.6650,1.4990,0.9500,3.8500,5.2400
-31.8771,27.8602,0.0050,0.0510,0.4920,1.5580,1.1700,0.9600,1.2600
-32.2494,27.7516,0.0090,0.0580,0.2400,1.1520,0.2500,1.0800,0.2810
-32.1138,27.6543,0.0030,0.0820,0.4660,1.0600,0.3000,0.7700,2.0100
-32.0532,27.7767,0.0090,0.3600,3.4750,3.1850,11.6000,3.6900,1.3920
-31.709,27.9623,0.0040,0.0820,0.2930,2.2580,0.4000,0.7200,1.4400
-32.0738,27.2229,0.0080,0.0690,0.3730,1.1200,1.0900,1.0600,0.7600
-32.0614,27.45,0.0150,0.0820,0.5850,0.4970,0.2800,1.2500,0.5720
-31.8973,27.623,0.0050,0.0870,0.3100,1.4940,0.4900,1.4900,2.9500
-31.8771,27.8602,0.0110,0.0950,1.2130,1.2350,1.1000,2.0000,3.5000
-32.1202,27.938,0.0160,0.1200,3.4730,2.4290,2.5100,3.7200,6.2800
-32.0909,28.0898,0.0020,0.0970,0.3740,1.0260,0.2100,0.7000,0.8800
-32.275,27.9684,0.0080,0.0730,0.5770,0.8050,0.7200,0.9400,1.5300
-32.1835,28.2226,0.0080,0.0990,1.4980,1.3680,0.3700,1.7900,3.0800
-32.4579,28.0131,0.0180,0.0970,3.2690,0.8400,1.3300,3.4400,7.4500
-32.3781,27.9724,0.0040,0.0220,0.7020,0.1480,0.0930,0.7950,1.4800
-32.2968,28.1074,0.0050,0.1080,1.0140,0.0730,0.1800,0.8600,0.4410
-32.3513,28.2114,0.0130,0.0890,0.7850,1.4320,0.8400,2.1200,2.6300
-32.1265,28.3857,0.0060,0.0890,1.1930,1.5370,0.4300,2.0100,4.6300
-32.0517,28.4692,0.0110,0.1070,3.0630,1.7550,2.3900,3.1500,7.0400
-31.9449,28.4186,0.0070,0.1060,1.6440,1.3710,1.3200,3.9500,8.4200
-31.9515,28.2986,0.0050,0.0950,0.8820,1.2030,0.9300,1.4300,1.8800
-31.9961,28.1764,0.0030,0.1280,1.2860,2.1960,0.1900,4.3400,6.0100
-31.8721,28.5367,0.0060,0.0770,1.1240,2.1770,1.1600,2.7800,6.4400
-31.778,28.6342,0.0080,0.1070,2.5450,1.9240,1.7300,6.4400,16.3200
-31.5633,28.5825,0.0080,0.1360,4.1660,0.9990,1.2200,8.5000,4.2900
-31.6749,28.5333,0.0080,0.0780,0.8830,2.7160,1.1000,1.1800,5.1100
-32.0517,28.4692,0.0100,0.1010,1.3600,2.6880,1.0200,2.7100,4.3200
-31.6289,29.3411,0.0090,0.0840,1.6450,2.5990,2.3300,1.9400,5.9300
-31.664,29.4581,0.0120,0.0900,0.7560,1.3860,3.1900,1.2500,1.0400
-31.5642,29.4069,0.0110,0.0750,0.9220,1.5130,1.0700,1.2400,2.8100
-31.5323,29.3266,0.0160,0.0960,9.2450,0.9310,0.5000,7.3100,13.8700
-31.6857,29.2265,0.0040,0.1110,0.4230,0.7100,0.4400,1.0000,0.6910
-31.8478,29.2346,0.0260,0.1000,3.1700,3.5100,4.3900,4.1700,7.4000
-31.8175,29.0464,0.0080,0.1050,1.6140,2.1680,1.5800,3.5900,12.8100
-31.6777,28.9332,0.0110,0.0950,0.6270,2.4900,1.3900,1.4300,3.1500
-31.6289,29.3411,0.0270,0.1010,2.5240,1.4240,2.6900,2.4600,4.8400
-31.664,29.4581,0.0190,0.3030,1.5250,4.2310,3.7000,3.0800,0.6470
-31.5642,29.4069,0.0100,0.1460,1.0700,2.2660,1.8700,2.7000,1.0700
-31.5323,29.3266,0.0050,0.1950,0.1110,3.9250,2.2900,2.9400,0.1760
-31.6857,29.2265,0.0070,0.1450,0.3490,1.7740,0.7400,2.2800,0.6310
-31.8478,29.2346,0.0110,0.0900,0.5170,2.8360,2.7600,0.8600,0.5660
-31.8175,29.0464,0.0030,0.2310,0.1010,5.7650,0.3900,1.6900,0.1590
-31.6777,28.9332,0.0060,0.1540,1.1050,1.7660,0.6900,2.2100,1.3100
-31.5721,29.1049,0.0040,0.0820,0.5590,3.2610,0.3100,1.1600,2.3000
-31.6209,29.2055,0.0080,0.0670,0.7890,3.9210,0.8200,1.7000,5.8000
-31.915,29.069,0.0100,0.1170,1.3420,2.7900,1.2600,2.7500,4.1200
-31.3975,29.116,0.0070,0.1000,0.4820,3.7160,0.6700,1.2800,1.0600
-31.4689,29.2153,0.0070,0.1700,0.2020,4.4150,0.8300,1.6400,0.3090
-32.0802,28.9984,0.0130,0.0690,1.5530,2.4200,1.7800,5.5900,10.2300
-31.9215,28.8762,0.0060,0.1470,0.5390,3.8120,0.7100,2.1900,2.4900
-31.8728,28.7516,0.0160,0.0570,1.5810,5.4140,0.6400,1.3100,14.4900
-31.8034,28.7695,0.0080,0.0860,2.7920,2.2000,1.2000,5.1700,14.2100
-31.915,29.069,0.0060,0.0850,0.2750,2.8210,0.4600,0.9200,0.9900
-32.2687,28.519,0.0050,0.1070,0.3280,2.0890,1.2700,0.8900,0.4330
-32.1266,28.8426,0.0280,0.1100,0.7160,2.9300,21.3800,2.0000,0.9800
-32.022,28.897,0.0120,0.0760,0.4630,2.6080,1.7500,1.1700,0.7050
-32.0802,28.9984,0.0040,0.1140,0.7940,3.7150,0.7700,2.2000,1.4200
-32.4532,28.6371,0.0130,0.0420,0.4490,2.4730,0.9100,3.0200,10.6900
-32.2095,28.6209,0.0040,0.0510,0.5220,3.1160,0.4000,1.4800,0.9400
-32.3218,28.7071,0.0050,0.1170,0.2970,2.4500,0.5400,1.0500,0.6650
-30.2492,28.7776,0.0040,0.1350,1.0330,2.0450,0.4000,8.0000,4.1500
-30.1837,28.7271,0.0090,0.0590,0.4960,2.9150,1.5400,1.0700,1.7200
-30.3046,28.6327,0.0050,0.0740,1.8790,1.9800,0.9300,6.0200,9.1000
-30.2495,28.5513,0.0070,0.0860,0.3430,2.0190,0.4700,0.9400,0.7380
-30.2432,28.6462,0.0060,0.0710,0.5480,2.2710,0.8500,0.9900,0.7900
-32.4532,28.6371,0.0100,0.0740,0.6820,2.3830,2.1600,1.7700,4.3000
-30.3626,28.3878,0.0180,0.0610,1.3730,3.0320,1.7200,2.4100,3.5100
-30.4642,28.4722,0.0100,0.0500,0.9570,2.0220,1.2800,1.7400,6.2500
-30.2492,28.7776,0.0280,0.0730,5.0840,3.8170,3.0800,3.0700,8.0200
-30.1837,28.7271,0.0020,0.0360,0.3610,1.4340,0.2000,2.2100,5.8600
-30.3343,28.6749,0.0080,0.0720,0.6160,0.8780,0.9500,1.4600,0.7360
-30.4949,28.675,0.0020,0.0770,0.2690,0.4450,0.2300,1.0300,0.2260
-30.2432,28.6462,0.0030,0.0540,0.3520,1.2370,0.2300,2.2800,4.0900
-30.7624,28.5071,0.0070,0.0830,0.8460,1.3190,0.6800,2.6500,3.0800
-30.8615,28.5429,0.0030,0.1150,0.2610,0.8500,0.2400,1.5300,1.3900
-30.9154,28.6922,0.0040,0.0810,0.4060,1.3890,0.3200,0.8800,0.5080
-31.0121,28.6397,0.0150,0.0680,1.3070,3.0060,11.6000,2.2800,4.9900
-31.1018,28.8532,0.0050,0.0500,0.5370,0.6740,1.8900,0.7900,2.0200
-31.2259,28.8485,0.0080,0.0590,0.9140,1.2050,0.6000,2.7400,4.5000
-31.224,28.9122,0.0150,0.0980,0.9270,2.2540,4.4000,1.4300,2.8700
-31.1672,28.5182,0.0150,0.0690,0.9560,2.6140,0.5200,4.7800,10.9500
-31.2222,28.6374,0.0040,0.0700,0.3440,1.5440,0.6000,0.8800,0.9800
-31.2582,28.559,0.0060,0.0750,0.3410,0.7070,0.4800,0.9000,0.9500
-31.2944,28.7366,0.0030,0.1130,0.1330,1.7810,0.2400,0.9100,0.6400
-31.3917,28.6849,0.0080,0.1180,0.4100,1.5300,1.3000,2.3200,4.9500
-31.1018,28.8532,0.0080,0.0660,0.9920,0.8120,0.6000,1.0900,1.3600
-30.9741,28.9447,0.0110,0.0900,6.2540,1.2540,0.8000,5.0700,8.0800
-30.9185,28.9851,0.0080,0.0750,1.1500,2.1430,1.0500,1.9900,5.3800
-30.8602,28.9199,0.0030,0.0720,0.2730,1.1160,0.4600,0.8800,0.8100
-30.746,28.8557,0.0070,0.0630,1.3080,0.9160,1.4400,1.5200,3.1800
-30.7672,28.9929,0.0020,0.0400,0.3420,0.8770,0.2100,0.9400,1.1900
-30.8435,29.1187,0.0140,0.0580,1.7450,2.5730,2.3500,2.0700,3.5600
-30.6503,29.4656,0.0110,0.0920,1.0180,1.7760,0.7000,3.3800,3.8000
-30.7074,29.5339,0.0030,0.0920,0.3520,1.1040,0.3800,0.8300,0.7100
-30.7898,29.4826,0.0070,0.0660,0.6240,2.1930,1.1800,1.1400,2.3500
-30.7868,29.3663,0.0040,0.2410,0.7020,3.3020,1.0800,1.3600,0.6700
-30.7451,29.3045,0.0130,0.0930,0.2330,3.3460,0.9100,5.0000,3.5000
-30.7998,29.169,0.0120,0.0550,1.7640,1.6790,1.0400,3.6900,4.3300
-30.9644,29.2999,0.0040,0.0610,1.0270,2.2780,0.0380,1.5000,3.4000
-31.0318,29.3571,0.0180,0.0600,6.6800,2.2620,2.3700,5.7800,13.5500
-30.6503,29.4656,0.0100,0.0870,0.9240,6.0920,10.7700,7.2500,6.4100
-30.7074,29.5339,0.0060,0.0770,0.1890,2.2860,0.8000,6.8200,5.0300
-30.7898,29.4826,0.0050,0.1940,0.2820,4.3600,0.7500,3.0800,0.8400
-30.881,29.6067,0.0140,0.0770,1.6590,3.5580,1.5800,3.3900,2.9400
-30.9893,29.5526,0.0110,0.0910,19.9510,0.1720,0.5900,8.3300,16.2000
-31.093,29.4896,0.0120,0.1090,0.6160,1.6960,2.2300,4.0900,12.6300
-31.1476,29.4181,0.0120,0.0900,3.5570,3.2570,2.5100,3.8400,13.2100
-31.1468,29.6767,0.0060,0.2460,0.6850,2.7430,0.5600,4.9600,0.6200
-31.2367,29.4511,0.0170,0.0670,4.3580,1.7790,0.7400,3.2800,7.8500
-31.3579,29.5682,0.0060,0.0870,1.2500,2.9890,0.8000,2.7200,5.8500
-31.3109,29.389,0.0050,0.1090,0.8090,1.4950,1.1600,2.1800,2.4200
-30.881,29.6067,0.0040,0.1720,0.1480,2.9150,0.4300,3.3200,0.7600
-30.9893,29.5526,0.0050,0.2000,0.1460,4.0500,0.4200,2.2000,0.2480
-31.3175,29.8243,0.0150,0.1180,0.7220,2.5780,0.5600,1.8100,1.2400
-31.3813,29.6621,0.0300,0.1050,6.9490,4.1880,1.7100,8.2500,11.9800
-31.2147,29.7055,0.0240,0.1550,1.5200,3.9520,9.4400,3.1800,1.9600
-31.2051,29.8326,0.0060,0.1540,0.4210,3.3850,0.5800,1.5200,0.9100
-31.3579,29.5682,0.0030,0.1750,0.4660,3.2100,0.2300,1.5200,0.6200
-30.8583,29.7004,0.0040,0.1560,0.1200,5.5730,0.2200,1.9300,0.7400
-30.7973,29.7763,0.0280,0.0820,1.0670,2.4080,3.0500,3.5700,3.3800
-30.9048,29.8237,0.0160,0.1400,1.2420,2.9750,2.3000,2.3600,1.8300
-30.8664,29.8658,0.0030,0.2240,0.2440,2.0220,0.0700,0.9100,0.0590
-30.9159,29.9704,0.0020,0.0330,0.0240,0.4080,0.0470,0.1910,0.0680
-30.9972,30.0429,0.0060,0.2740,0.3080,2.2680,1.3290,3.4600,1.8100
-31.0727,30.1847,0.0030,0.1200,0.2660,1.9300,0.1400,0.8800,0.5530
-30.8583,29.7004,0.0020,0.0300,0.0430,0.3720,0.1260,0.7880,1.1250
-30.7973,29.7763,0.0050,0.1070,0.7950,2.4600,0.2100,2.7600,2.6800
-30.9048,29.8237,0.0130,0.1480,5.9580,0.6820,0.7100,9.2500,15.3000
-30.8664,29.8658,0.0070,0.2080,0.4140,3.7910,0.4200,3.0300,1.5100
-30.9159,29.9704,0.0050,0.2020,0.1900,4.2760,0.6800,1.8100,0.6500
-30.9972,30.0429,0.0040,0.1480,0.1720,0.9570,0.1400,0.8900,0.2530
-31.0727,30.1847,0.0070,0.1460,0.6670,0.9380,1.3290,0.4960,2.2900
-32.2161,19.0961,0.0100,0.0890,3.8760,2.4730,0.5500,4.7600,9.0500
-27.0667,26.0833,0.0030,0.0730,1.3170,3.5200,0.3890,3.7100,15.5100
-31.5691,28.7258,0.0140,0.0920,2.3060,2.5020,2.4100,2.4200,7.1600
-31.0656,28.2364,0.0040,0.1730,0.1090,1.0870,0.2400,1.6500,0.7100
-31.3967,28.0889,0.0020,0.1640,0.1940,1.6900,0.3200,1.5100,0.7900
-31.7274,23.2746,0.0220,0.0580,0.4520,1.4270,0.8600,1.1400,1.4400
-32.5801,26.6501,0.0010,0.0700,0.0290,0.4090,0.3800,0.1570,0.3120
-32.418,26.4036,0.0020,0.1280,0.1140,0.4900,0.3700,0.2710,0.0540
-32.5086,26.3218,0.0010,0.0610,0.0180,0.0780,0.3080,0.0560,0.0120
-32.67,26.3488,0.0100,0.0820,2.2050,1.5010,7.5000,1.6400,5.1000
-32.8712,26.448,0.0060,0.0740,0.6570,0.8900,0.9950,0.5120,2.2900
-32.9828,26.8194,0.0010,0.0400,0.0290,1.4200,1.3780,2.7250,0.3150
-32.8018,26.7666,0.0010,0.0430,0.0210,0.3670,0.2210,0.2830,0.2210
-32.6122,27.1685,0.0490,0.0720,0.3830,10.5840,0.5500,1.1600,1.6500
-32.8189,27.254,0.0070,0.1120,0.2920,8.1720,0.2900,4.0100,3.5500
-32.6745,27.4335,0.0040,0.0840,0.2510,7.6510,0.5600,1.2300,1.3900
-32.8648,27.7805,0.0110,0.0480,0.5780,8.4110,2.1300,1.5700,2.6000
-32.8693,27.9838,0.0150,0.0530,2.2570,10.3370,0.9800,2.2200,3.1000
-32.8246,28.2334,0.0260,0.0550,1.6990,16.4380,2.5100,1.7600,3.5000
-32.7,27.9609,0.0140,0.0520,0.7200,12.1810,1.4400,0.9300,3.1400
-32.578,28.3371,0.0270,0.0520,1.9750,11.5360,1.4900,0.9400,3.8900
-32.6359,28.1682,0.0070,0.4370,0.4140,10.7790,0.8800,2.7300,0.5200
-32.7482,28.2262,0.0110,0.0510,1.6910,10.3530,0.6400,1.7300,3.6000
-32.7939,28.023,0.0080,0.0500,1.1130,15.5620,0.9400,1.8800,4.5800
-32.8648,27.7805,0.0080,0.0550,1.9500,9.3230,0.7200,2.2000,4.7500
-32.8693,27.9838,0.0040,0.0570,0.2330,44.0110,0.3800,0.8800,0.4500
-32.8246,28.2334,0.0060,0.1170,3.9430,6.4390,0.4000,3.7400,6.9800
-32.7,27.9609,0.0030,0.0600,0.6500,8.9450,0.6000,1.0000,1.7400
-32.578,28.3371,0.0050,0.1680,0.3340,9.3340,0.7900,0.8400,1.0700
-32.6359,28.1682,0.0080,0.0800,0.2770,7.0760,1.4800,1.6800,0.6200
-32.7482,28.2262,0.0020,0.1640,0.2800,4.1960,0.2300,0.4000,2.3200
-32.7939,28.023,0.0040,0.0640,0.1460,6.1890,0.6800,0.2900,0.6100
-33.1562,27.5233,0.0110,0.0770,10.3500,3.4310,0.5700,6.4000,18.3100
-33.0099,27.7041,0.0050,0.0700,2.7690,7.0630,0.5200,4.6200,15.0800
-33.037,27.2629,0.0220,0.0630,3.6540,8.5770,0.8600,4.2000,4.9300
-33.2587,27.0467,0.0080,0.0440,0.7860,15.7630,0.8300,2.3100,3.9400
-33.4359,27.2243,0.0100,0.0470,0.4120,1.0300,0.2600,0.2400,0.5100
-33.3026,27.3427,0.0030,0.0600,0.1600,3.9790,0.4100,0.4400,0.3020
-32.5772,26.8777,0.0100,0.0370,0.7670,6.3310,0.2000,1.5800,2.0000
-32.1726,27.054,0.0130,0.0600,1.0120,8.1650,0.9900,1.8600,2.5300
-29.9814,27.0386,0.0140,0.0530,1.9840,7.9280,0.3000,2.3200,3.4000
-29.7982,27.0327,0.0310,0.0550,2.4400,10.7660,0.3300,2.1200,3.3200
-25.9922,29.1569,0.0170,0.0510,1.5420,6.6950,0.7500,1.7500,3.0400
-26.4717,29.5134,0.0090,0.0580,1.8930,9.5230,0.4800,2.4500,5.7900
-28.3712,31.0119,0.0130,0.0660,1.4340,3.3590,0.4600,3.6700,3.3400
-28.3239,30.7246,0.0180,0.0400,3.2110,12.0620,0.2500,3.5000,4.3600
-28.2187,30.6,0.0120,0.0430,1.0220,10.4950,1.0000,1.5900,2.5300
-28.1356,30.1679,0.0140,0.0440,1.2450,1.4960,0.3400,3.3400,3.0700
-28.1337,30.0339,0.0180,0.0390,3.5980,20.5250,0.5800,3.2300,4.0500
-29.5214,26.2032,0.0050,0.0450,0.4840,15.6970,0.6900,1.0800,1.7600
-25.9922,29.1569,0.4030,0.4960,4.3170,0.2100,2.0030,0.9060,0.1970
-26.4717,29.5134,0.0200,0.0880,7.1280,8.4480,1.6800,10.5100,12.1400
-28.3712,31.0119,0.0170,0.1730,1.0160,12.3740,0.8800,2.3500,3.5500
